brand,sentiment,total_words,words,own_ratio,total_ratio,odds.ratio
Dufftown,surprise,1169,41.0,0.035897435897435895,0.036466587885671795,-0.022694417475199385
Dufftown,trust,1169,67.0,0.05811965811965812,0.06192397008627474,-0.09147175234680938
Dunglass,anger,103,1.0,0.019230769230769232,0.01805587484422074,0.09094814811573992
Dunglass,anticipation,103,4.0,0.04807692307692308,0.054584188292094146,-0.18313853157965715
Dunglass,disgust,103,3.0,0.038461538461538464,0.03530989560699559,0.12334391582902227
Dunglass,fear,103,2.0,0.028846153846153848,0.01780227637249029,0.6963172423246452
Dunglass,joy,103,2.0,0.028846153846153848,0.05542922526541431,-0.9422678708545144
Dunglass,negative,103,7.0,0.07692307692307693,0.06256585673196113,0.29804090331909167
Dunglass,positive,103,10.0,0.10576923076923077,0.13041148269918745,-0.30215090872403316
Dunglass,sadness,103,1.0,0.019230769230769232,0.02120217312007962,-0.14079566998917262
Dunglass,surprise,103,4.0,0.04807692307692308,0.036466587885671795,0.3987693509630777
Dunglass,trust,103,4.0,0.04807692307692308,0.06192397008627474,-0.3651534023801115
Dunville's,anger,188,1.0,0.010582010582010581,0.01805587484422074,-0.7708545579642407
Dunville's,anticipation,188,5.0,0.031746031746031744,0.054584188292094146,-0.7819068318258439
Dunville's,disgust,188,3.0,0.021164021164021163,0.03530989560699559,-0.7384587902509585
Dunville's,fear,188,3.0,0.021164021164021163,0.01780227637249029,0.24955203552350846
Dunville's,joy,188,3.0,0.021164021164021163,0.05542922526541431,-1.3890330776556512
Dunville's,negative,188,6.0,0.037037037037037035,0.06256585673196113,-0.7564068807032848
Dunville's,positive,188,18.0,0.10052910052910052,0.13041148269918745,-0.37545771999772554
Dunville's,sadness,188,2.0,0.015873015873015872,0.02120217312007962,-0.41763587534799707
Dunville's,surprise,188,4.0,0.026455026455026454,0.036466587885671795,-0.4630333551169031
Dunville's,trust,188,10.0,0.0582010582010582,0.06192397008627474,-0.08945258471015728
Eagle Rare,anger,1410,33.0,0.024096385542168676,0.01805587484422074,0.4163484349099072
Eagle Rare,anticipation,1410,69.0,0.04961020552799433,0.054584188292094146,-0.13784616397822505
Eagle Rare,disgust,1410,48.0,0.03472714386959603,0.03530989560699559,-0.024008794511941663
Eagle Rare,fear,1410,26.0,0.01913536498936924,0.01780227637249029,0.1041796893107853
Eagle Rare,joy,1410,84.0,0.060240963855421686,0.05542922526541431,0.12009801010585898
Eagle Rare,negative,1410,63.0,0.04535790219702339,0.06256585673196113,-0.46402165113708027
Eagle Rare,positive,1410,206.0,0.1467044649184975,0.13041148269918745,0.16984187568182274
Eagle Rare,sadness,1410,33.0,0.024096385542168676,0.02120217312007962,0.1846046168049949
Eagle Rare,surprise,1410,51.0,0.0368532955350815,0.036466587885671795,0.015218419760635296
Eagle Rare,trust,1410,102.0,0.07299787384833452,0.06192397008627474,0.23735647545957256
Edradour,anger,3462,59.0,0.017326017903551833,0.01805587484422074,-0.059528210331877954
Edradour,anticipation,3462,189.0,0.054865723361247475,0.054584188292094146,0.007422027807792206
Edradour,disgust,3462,139.0,0.04042737510828761,0.03530989560699559,0.1952599787178523
Edradour,fear,3462,72.0,0.021079988449321397,0.01780227637249029,0.24381234642736976
Edradour,joy,3462,186.0,0.05399942246606988,0.05542922526541431,-0.03770286574417015
Edradour,negative,3462,198.0,0.05746462604678025,0.06256585673196113,-0.12270143019339566
Edradour,positive,3462,416.0,0.12041582442968525,0.13041148269918745,-0.11504590797280308
Edradour,sadness,3462,85.0,0.02483395899509096,0.02120217312007962,0.22810213065678897
Edradour,surprise,3462,139.0,0.04042737510828761,0.036466587885671795,0.14875731896454536
Edradour,trust,3462,230.0,0.06670516892867456,0.06192397008627474,0.10730059009244737
Elijah Craig,anger,4566,75.0,0.01664112108605211,0.01805587484422074,-0.1177156946779368
Elijah Craig,anticipation,4566,233.0,0.051237135975476245,0.054584188292094146,-0.09129326312087704
Elijah Craig,disgust,4566,192.0,0.042259689073790234,0.03530989560699559,0.25920959685984063
Elijah Craig,fear,4566,82.0,0.018173855922925333,0.01780227637249029,0.029802816713151638
Elijah Craig,joy,4566,246.0,0.054083643529669365,0.05542922526541431,-0.035454496228254966
Elijah Craig,negative,4566,221.0,0.04860959054083643,0.06256585673196113,-0.3641345865680646
Elijah Craig,positive,4566,652.0,0.14298226406831618,0.13041148269918745,0.13276529794783837
Elijah Craig,sadness,4566,100.0,0.022115174074885044,0.02120217312007962,0.06082445652535989
Elijah Craig,surprise,4566,183.0,0.04028902999781038,0.036466587885671795,0.1438118558954661
Elijah Craig,trust,4566,294.0,0.0645938252682286,0.06192397008627474,0.060898290744467724
Elmer T Lee,anger,1090,28.0,0.026581118240146653,0.01805587484422074,0.5579334750607968
Elmer T Lee,anticipation,1090,36.0,0.03391384051329056,0.054584188292094146,-0.686608929020585
Elmer T Lee,disgust,1090,46.0,0.04307974335472044,0.03530989560699559,0.28693709932414446
Elmer T Lee,fear,1090,24.0,0.022914757103574702,0.01780227637249029,0.36421526319569847
Elmer T Lee,joy,1090,61.0,0.05682859761686526,0.05542922526541431,0.035970270628689675
Elmer T Lee,negative,1090,66.0,0.0614115490375802,0.06256585673196113,-0.026865574405651106
Elmer T Lee,positive,1090,154.0,0.14207149404216315,0.13041148269918745,0.12354620973039195
Elmer T Lee,sadness,1090,24.0,0.022914757103574702,0.02120217312007962,0.11206485160303689
Elmer T Lee,surprise,1090,31.0,0.02933088909257562,0.036466587885671795,-0.31415441210679973
Elmer T Lee,trust,1090,64.0,0.05957836846929423,0.06192397008627474,-0.055709352421534485
Evan Williams,anger,1942,29.0,0.01544004117344313,0.01805587484422074,-0.225791723719994
Evan Williams,anticipation,1942,115.0,0.05970149253731343,0.054584188292094146,0.12928390121630026
Evan Williams,disgust,1942,66.0,0.034482758620689655,0.03530989560699559,-0.03419736115745779
Evan Williams,fear,1942,26.0,0.013896037056098817,0.01780227637249029,-0.357388223677295
Evan Williams,joy,1942,126.0,0.06536284096757591,0.05542922526541431,0.23782384775224294
Evan Williams,negative,1942,109.0,0.056613484302624806,0.06256585673196113,-0.14422985060050111
Evan Williams,positive,1942,275.0,0.14204837879567678,0.13041148269918745,0.12331146197258593
Evan Williams,sadness,1942,55.0,0.028821410190427176,0.02120217312007962,0.442928784624179
Evan Williams,surprise,1942,84.0,0.04374678332475553,0.036466587885671795,0.2626017247691647
Evan Williams,trust,1942,158.0,0.08183221821924859,0.06192397008627474,0.4021709905726291
Famous Grouse,anger,2696,59.0,0.02224694104560623,0.01805587484422074,0.301138655629747
Famous Grouse,anticipation,2696,150.0,0.05598813496477568,0.054584188292094146,0.03663802476354816
Famous Grouse,disgust,2696,109.0,0.04078605858361142,0.03530989560699559,0.2080035412591704
Famous Grouse,fear,2696,55.0,0.020763811642565813,0.01780227637249029,0.22200957556658174
Famous Grouse,joy,2696,147.0,0.054875787912495366,0.05542922526541431,-0.014477094041232137
Famous Grouse,negative,2696,207.0,0.0771227289581016,0.06256585673196113,0.3017805333656725
Famous Grouse,positive,2696,357.0,0.13274008157211717,0.13041148269918745,0.025533161808414466
Famous Grouse,sadness,2696,77.0,0.028921023359288096,0.02120217312007962,0.4479064607785642
Famous Grouse,surprise,2696,114.0,0.04263997033741194,0.036466587885671795,0.2256312189255789
Famous Grouse,trust,2696,170.0,0.06340378197997776,0.06192397008627474,0.034070929523912594
Fettercairn,anger,1064,24.0,0.023474178403755867,0.01805587484422074,0.3786063409183559
Fettercairn,anticipation,1064,52.0,0.04976525821596244,0.054584188292094146,-0.13334416887592887
Fettercairn,disgust,1064,45.0,0.0431924882629108,0.03530989560699559,0.2907078749139265
Fettercairn,fear,1064,22.0,0.0215962441314554,0.01780227637249029,0.2787187006883933
Fettercairn,joy,1064,48.0,0.046009389671361506,0.05542922526541431,-0.2687185244325707
Fettercairn,negative,1064,80.0,0.07605633802816901,0.06256585673196113,0.2816929092316077
Fettercairn,positive,1064,132.0,0.12488262910798122,0.13041148269918745,-0.06249808883224937
Fettercairn,sadness,1064,35.0,0.03380281690140845,0.02120217312007962,0.672931334481031
Fettercairn,surprise,1064,31.0,0.03004694835680751,0.036466587885671795,-0.2793567408963933
Fettercairn,trust,1064,59.0,0.056338028169014086,0.06192397008627474,-0.13638889863106388
Fighting Cock,anger,344,13.0,0.04057971014492753,0.01805587484422074,1.1682902366489045
Fighting Cock,anticipation,344,21.0,0.06376811594202898,0.054584188292094146,0.22435215864583852
Fighting Cock,disgust,344,8.0,0.02608695652173913,0.03530989560699559,-0.43674391625310477
Fighting Cock,fear,344,4.0,0.014492753623188406,0.01780227637249029,-0.296729997033588
Fighting Cock,joy,344,29.0,0.08695652173913043,0.05542922526541431,0.6496473905084086
Fighting Cock,negative,344,18.0,0.05507246376811594,0.06256585673196113,-0.18404441676176223
Fighting Cock,positive,344,55.0,0.16231884057971013,0.13041148269918745,0.3157595611718342
Fighting Cock,sadness,344,5.0,0.017391304347826087,0.02120217312007962,-0.2858460027924558
Fighting Cock,surprise,344,21.0,0.06376811594202898,0.036466587885671795,0.8062600411885731
Fighting Cock,trust,344,25.0,0.07536231884057971,0.06192397008627474,0.2833453873491789
Finlaggan,anger,652,7.0,0.01225114854517611,0.01805587484422074,-0.5595513152895989
Finlaggan,anticipation,652,36.0,0.05666156202143951,0.054584188292094146,0.053887275756591614
Finlaggan,disgust,652,23.0,0.036753445635528334,0.03530989560699559,0.05780695314483986
Finlaggan,fear,652,8.0,0.013782542113323124,0.01780227637249029,-0.3692197203595375
Finlaggan,joy,652,26.0,0.04134762633996937,0.05542922526541431,-0.42284233281754074
Finlaggan,negative,652,38.0,0.05972434915773354,0.06256585673196113,-0.0670563412239986
Finlaggan,positive,652,77.0,0.11944869831546708,0.13041148269918745,-0.12667977190442076
Finlaggan,sadness,652,7.0,0.01225114854517611,0.02120217312007962,-0.7912951333945113
Finlaggan,surprise,652,29.0,0.045941807044410414,0.036466587885671795,0.3332323882788952
Finlaggan,trust,652,37.0,0.05819295558958652,0.06192397008627474,-0.0896534472292271
Forty Creek,anger,7635,108.0,0.0142744892613934,0.01805587484422074,-0.33902919637017936
Forty Creek,anticipation,7635,383.0,0.05028810895756941,0.054584188292094146,-0.11826579500870883
Forty Creek,disgust,7635,231.0,0.030382399161864852,0.03530989560699559,-0.21683675830625102
Forty Creek,fear,7635,108.0,0.0142744892613934,0.01780227637249029,-0.31862260288243016
Forty Creek,joy,7635,377.0,0.04950235725510738,0.05542922526541431,-0.16314961661744343
Forty Creek,negative,7635,490.0,0.0643006809848088,0.06256585673196113,0.03945844837093932
Forty Creek,positive,7635,987.0,0.1293871136720796,0.13041148269918745,-0.011376965039498402
Forty Creek,sadness,7635,133.0,0.01754845468831849,0.02120217312007962,-0.27286814879424576
Forty Creek,surprise,7635,273.0,0.035882661079099,0.036466587885671795,-0.02328833022660364
Forty Creek,trust,7635,387.0,0.05081194342587742,0.06192397008627474,-0.28533032434319183
Four Roses,anger,4998,114.0,0.023004600920184037,0.01805587484422074,0.349454105517684
Four Roses,anticipation,4998,289.0,0.058011602320464095,0.054584188292094146,0.08785837000548397
Four Roses,disgust,4998,174.0,0.035007001400280055,0.03530989560699559,-0.012429065881079998
Four Roses,fear,4998,71.0,0.014402880576115223,0.01780227637249029,-0.30570435049662964
Four Roses,joy,4998,291.0,0.05841168233646729,0.05542922526541431,0.07561009376191583
Four Roses,negative,4998,263.0,0.052810562112422486,0.06256585673196113,-0.2445490708648858
Four Roses,positive,4998,714.0,0.14302860572114423,0.13041148269918745,0.1332328107619905
Four Roses,sadness,4998,117.0,0.023604720944188837,0.02120217312007962,0.1548632858302378
Four Roses,surprise,4998,196.0,0.039407881576315265,0.036466587885671795,0.1119089819896608
Four Roses,trust,4998,321.0,0.0644128825765153,0.06192397008627474,0.05685128730471184
George Dickel,anger,786,9.0,0.012706480304955527,0.01805587484422074,-0.5069038643632922
George Dickel,anticipation,786,41.0,0.053367217280813214,0.054584188292094146,-0.032529311054653544
George Dickel,disgust,786,26.0,0.03430749682337993,0.03530989560699559,-0.04154868937390344
George Dickel,fear,786,6.0,0.008894536213468869,0.01780227637249029,-1.0010704437053013
George Dickel,joy,786,37.0,0.048284625158831,0.05542922526541431,-0.19908296549847948
George Dickel,negative,786,56.0,0.0724269377382465,0.06256585673196113,0.21115081011743914
George Dickel,positive,786,111.0,0.1423125794155019,0.13041148269918745,0.12599228732987938
George Dickel,sadness,786,10.0,0.01397712833545108,0.02120217312007962,-0.60114415871826965
George Dickel,surprise,786,28.0,0.036848792884371026,0.036466587885671795,0.015042143836893075
George Dickel,trust,786,45.0,0.05844980940279543,0.06192397008627474,-0.08329964857685539
George T Stagg,anger,3244,84.0,0.026194144838212634,0.01805587484422074,0.5367760395080328
George T Stagg,anticipation,3244,149.0,0.046224961479198766,0.054584188292094146,-0.23981098071654736
George T Stagg,disgust,3244,119.0,0.03697996918335902,0.03530989560699559,0.06667146669213198
George T Stagg,fear,3244,75.0,0.02342064714946071,0.01780227637249029,0.3957192103016658
George T Stagg,joy,3244,172.0,0.05331278890600925,0.05542922526541431,-0.05616518868435469
George T Stagg,negative,3244,195.0,0.06040061633281972,0.06256585673196113,-0.050812297311108874
George T Stagg,positive,3244,434.0,0.13405238828967642,0.13041148269918745,0.03972601862935123
George T Stagg,sadness,3244,96.0,0.029892141756548536,0.02120217312007962,0.4955541274525463
George T Stagg,surprise,3244,113.0,0.035130970724191066,0.036466587885671795,-0.053831774504951684
George T Stagg,trust,3244,198.0,0.0613251155624037,0.06192397008627474,-0.014019921469233896
Georgia Moon,anger,490,7.0,0.016293279022403257,0.01805587484422074,-0.14819134805786127
Georgia Moon,anticipation,490,21.0,0.04480651731160896,0.054584188292094146,-0.2847745040033234
Georgia Moon,disgust,490,26.0,0.054989816700611,0.03530989560699559,0.6390919218188897
Georgia Moon,fear,490,9.0,0.020366598778004074,0.01780227637249029,0.1941433403172505
Georgia Moon,joy,490,18.0,0.038696537678207736,0.05542922526541431,-0.5184423543056862
Georgia Moon,negative,490,42.0,0.08757637474541752,0.06256585673196113,0.48516616184758865
Georgia Moon,positive,490,44.0,0.09164969450101833,0.13041148269918745,-0.5088689272052567
Georgia Moon,sadness,490,8.0,0.018329938900203666,0.02120217312007962,-0.21001016472046125
Georgia Moon,surprise,490,15.0,0.032586558044806514,0.036466587885671795,-0.1622982400978858
Georgia Moon,trust,490,28.0,0.059063136456211814,0.06192397008627474,-0.06823999831350283
Gibson's Finest,anger,1713,30.0,0.01808634772462077,0.01805587484422074,0.002432782531207082
Gibson's Finest,anticipation,1713,124.0,0.07292882147024504,0.054584188292094146,0.4180059822236598
Gibson's Finest,disgust,1713,73.0,0.043173862310385065,0.03530989560699559,0.2900856054865642
Gibson's Finest,fear,1713,24.0,0.014585764294049008,0.01780227637249029,-0.28750074459319397
Gibson's Finest,joy,1713,117.0,0.06884480746791131,0.05542922526541431,0.312701001814763
Gibson's Finest,negative,1713,130.0,0.0764294049008168,0.06256585673196113,0.2887522288851342
Gibson's Finest,positive,1713,259.0,0.1516919486581097,0.13041148269918745,0.21807360969571646
Gibson's Finest,sadness,1713,25.0,0.015169194865810968,0.02120217312007962,-0.4830676278194883
Gibson's Finest,surprise,1713,88.0,0.051925320886814466,0.036466587885671795,0.5098630110707052
Gibson's Finest,trust,1713,113.0,0.06651108518086347,0.06192397008627474,0.10309684092585998
Girvan,anger,322,4.0,0.015479876160990712,0.01805587484422074,-0.22207439354973058
Girvan,anticipation,322,10.0,0.034055727554179564,0.054584188292094146,-0.6805856443825551
Girvan,disgust,322,10.0,0.034055727554179564,0.03530989560699559,-0.05217510208651343
Girvan,fear,322,3.0,0.01238390092879257,0.01780227637249029,-0.5235958949493437
Girvan,joy,322,13.0,0.043343653250773995,0.05542922526541431,-0.3548260860708991
Girvan,negative,322,20.0,0.06501547987616099,0.06256585673196113,0.05540768954501913
Girvan,positive,322,30.0,0.09597523219814241,0.13041148269918745,-0.44233685352728813
Girvan,sadness,322,4.0,0.015479876160990712,0.02120217312007962,-0.45381821165464314
Girvan,surprise,322,6.0,0.021671826625386997,0.036466587885671795,-0.7507544584195135
Girvan,trust,322,13.0,0.043343653250773995,0.06192397008627474,-0.5146772117627028
Glann ar Mor,anger,620,8.0,0.014492753623188406,0.01805587484422074,-0.3171365905213371
Glann ar Mor,anticipation,620,22.0,0.037037037037037035,0.054584188292094146,-0.5595144104893961
Glann ar Mor,disgust,620,24.0,0.040257648953301126,0.03530989560699559,0.18919036552435764
Glann ar Mor,fear,620,8.0,0.014492753623188406,0.01780227637249029,-0.296729997033588
Glann ar Mor,joy,620,21.0,0.03542673107890499,0.05542922526541431,-0.6458084930177628
Glann ar Mor,negative,620,39.0,0.0644122383252818,0.06256585673196113,0.041959258127064615
